image_a,image_b,source_id_a,source_id_b,grade_a,grade_b,class_a,class_b,dhash_distance,relationship_type,resolution_status
train/Grade 4/305648_jpg.rf.7796444f01beb4085689537221532ba5.jpg,train/Grade 4/305648_jpg.rf.9f73445021a3926d547ca3274d57015b.jpg,305648_jpg,305648_jpg,3,3,Grade 4,Grade 4,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/305648_jpg.rf.8950f2ae6c43ab9cde264faa9cabdc75.jpg,train/Grade 4/305648_jpg.rf.e0e4169c149eaa8c1fc45b8da5a8ada5.jpg,305648_jpg,305648_jpg,3,3,Grade 4,Grade 4,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/305801_jpg.rf.0a6d7856e1bec6b0f3eea97b1aaf045e.jpg,train/Grade 4/305801_jpg.rf.73e4c04446baf2bb24fa0c675750f58d.jpg,305801_jpg,305801_jpg,3,3,Grade 4,Grade 4,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/305801_jpg.rf.47ec4e98e99e9d0e9d2f539a58ad86e0.jpg,train/Grade 4/305801_jpg.rf.cff2c4f11c15f4d8189f53a1aa451204.jpg,305801_jpg,305801_jpg,3,3,Grade 4,Grade 4,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/305811_jpg.rf.165d1c8ae2da3bb5c912cd7505a27b8b.jpg,train/Grade 4/305811_jpg.rf.f544f4df8e2730e8095ed10047733110.jpg,305811_jpg,305811_jpg,3,3,Grade 4,Grade 4,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/305811_jpg.rf.262a70bdf82f1a948f1bd94974a79e95.jpg,train/Grade 4/305811_jpg.rf.97e2fd0769004694c8a7b13cdad9a27a.jpg,305811_jpg,305811_jpg,3,3,Grade 4,Grade 4,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/305932_jpg.rf.06d540ef4702b60a1ed745f43490b954.jpg,train/Grade 4/305932_jpg.rf.4debfb5c9206e3fe13955008fe42b754.jpg,305932_jpg,305932_jpg,3,3,Grade 4,Grade 4,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/305932_jpg.rf.06d540ef4702b60a1ed745f43490b954.jpg,train/Grade 4/305932_jpg.rf.7bcb97b96f6a7384d6c430ae5e6b8869.jpg,305932_jpg,305932_jpg,3,3,Grade 4,Grade 4,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/305932_jpg.rf.4debfb5c9206e3fe13955008fe42b754.jpg,train/Grade 4/305932_jpg.rf.7bcb97b96f6a7384d6c430ae5e6b8869.jpg,305932_jpg,305932_jpg,3,3,Grade 4,Grade 4,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/305_jpg.rf.57d485e0c2ad38177fd2577b431db0dc.jpg,train/Grade 4/305_jpg.rf.aa7988665825f275b319af7a2411427b.jpg,305_jpg,305_jpg,3,3,Grade 4,Grade 4,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/305_jpg.rf.7d078e4ce4b6406a29fc3d9fa65a5994.jpg,train/Grade 4/305_jpg.rf.d007687b564e2075c5d11046c8268db6.jpg,305_jpg,305_jpg,3,3,Grade 4,Grade 4,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/306022_jpg.rf.8da5af368884fe909bfdbb5b447e9892.jpg,train/Grade 4/306022_jpg.rf.f63ff7ffea1cba3b78466e6bb883ac9d.jpg,306022_jpg,306022_jpg,3,3,Grade 4,Grade 4,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/306050_jpg.rf.02123d9b8bf8379659892db90626735b.jpg,train/Grade 4/306050_jpg.rf.17599df850ace2737b7f671bd121ff6b.jpg,306050_jpg,306050_jpg,3,3,Grade 4,Grade 4,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/306093_jpg.rf.586107ca7fe53be7a40ad77ba9e5e642.jpg,train/Grade 4/306093_jpg.rf.be9f5422d56dcc9cac7961936474a9b4.jpg,306093_jpg,306093_jpg,3,3,Grade 4,Grade 4,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/306093_jpg.rf.586107ca7fe53be7a40ad77ba9e5e642.jpg,train/Grade 4/306093_jpg.rf.de27a638973ee67a238fcc9b318066fc.jpg,306093_jpg,306093_jpg,3,3,Grade 4,Grade 4,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/306093_jpg.rf.be9f5422d56dcc9cac7961936474a9b4.jpg,train/Grade 4/306093_jpg.rf.de27a638973ee67a238fcc9b318066fc.jpg,306093_jpg,306093_jpg,3,3,Grade 4,Grade 4,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/306155_jpg.rf.18c8aa9c70f1dbbfa8e0c33b72e634e2.jpg,train/Grade 4/306155_jpg.rf.de2bcc5779ccb366b2087721dcf04ae5.jpg,306155_jpg,306155_jpg,3,3,Grade 4,Grade 4,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/306155_jpg.rf.359a4b93470aee422743ad96f6064bca.jpg,train/Grade 4/306155_jpg.rf.7b922f020c5b2bddd72518de146b50b0.jpg,306155_jpg,306155_jpg,3,3,Grade 4,Grade 4,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/306171_jpg.rf.471ad63a75d8f7b3739fda0bd12db0d0.jpg,train/Grade 4/306171_jpg.rf.47dc86d635ad8d75c5b5cfabcedda6cb.jpg,306171_jpg,306171_jpg,3,3,Grade 4,Grade 4,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/306171_jpg.rf.471ad63a75d8f7b3739fda0bd12db0d0.jpg,train/Grade 4/306171_jpg.rf.4a6852dbaf5d8f2d849a0e4191aa43a8.jpg,306171_jpg,306171_jpg,3,3,Grade 4,Grade 4,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/306171_jpg.rf.47dc86d635ad8d75c5b5cfabcedda6cb.jpg,train/Grade 4/306171_jpg.rf.4a6852dbaf5d8f2d849a0e4191aa43a8.jpg,306171_jpg,306171_jpg,3,3,Grade 4,Grade 4,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/306731_jpg.rf.018cb70ef1f21bce6a6c0f4a038ab425.jpg,train/Grade 4/306731_jpg.rf.6a7c56825cee57fa2a1cbd1a2107ff31.jpg,306731_jpg,306731_jpg,3,3,Grade 4,Grade 4,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/306731_jpg.rf.2ddd324daaae26db13bb3d112e21e529.jpg,train/Grade 4/306731_jpg.rf.ca7b7c6516a334d54d3d017972327812.jpg,306731_jpg,306731_jpg,3,3,Grade 4,Grade 4,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/306731_jpg.rf.5ad6553da8ac0607069591f47ec0c5b3.jpg,train/Grade 4/306731_jpg.rf.cc34126f5b61af29a12b574ad15eb49f.jpg,306731_jpg,306731_jpg,3,3,Grade 4,Grade 4,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/306779_jpg.rf.0f2b3838627738f480b5d82b72d1dd65.jpg,train/Grade 4/306779_jpg.rf.253e5bde4e597275beb82429824c4075.jpg,306779_jpg,306779_jpg,3,3,Grade 4,Grade 4,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/306779_jpg.rf.0f2b3838627738f480b5d82b72d1dd65.jpg,train/Grade 4/306779_jpg.rf.5ddd79305aa9b471864b758bf3d8111b.jpg,306779_jpg,306779_jpg,3,3,Grade 4,Grade 4,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/306779_jpg.rf.0f2b3838627738f480b5d82b72d1dd65.jpg,train/Grade 4/306779_jpg.rf.9963739dec860898cad77d2fcde36aae.jpg,306779_jpg,306779_jpg,3,3,Grade 4,Grade 4,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/306779_jpg.rf.1c957144c58609ae7abf0fa3349f404e.jpg,train/Grade 4/306779_jpg.rf.ff18230d1c44976144b34322dc763a11.jpg,306779_jpg,306779_jpg,3,3,Grade 4,Grade 4,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/306779_jpg.rf.253e5bde4e597275beb82429824c4075.jpg,train/Grade 4/306779_jpg.rf.5ddd79305aa9b471864b758bf3d8111b.jpg,306779_jpg,306779_jpg,3,3,Grade 4,Grade 4,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/306779_jpg.rf.253e5bde4e597275beb82429824c4075.jpg,train/Grade 4/306779_jpg.rf.9963739dec860898cad77d2fcde36aae.jpg,306779_jpg,306779_jpg,3,3,Grade 4,Grade 4,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/306779_jpg.rf.5ddd79305aa9b471864b758bf3d8111b.jpg,train/Grade 4/306779_jpg.rf.9963739dec860898cad77d2fcde36aae.jpg,306779_jpg,306779_jpg,3,3,Grade 4,Grade 4,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/306_jpg.rf.545cf6dfc4bfd0aee0aaa0b6441e4331.jpg,train/Grade 4/306_jpg.rf.cfcde14b7720daa4738d70c352964196.jpg,306_jpg,306_jpg,3,3,Grade 4,Grade 4,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/306_jpg.rf.5c6b83abbba49128f4205e89c979942b.jpg,train/Grade 4/306_jpg.rf.e8fa5570cf68e89e3ea55c6c978f9fa1.jpg,306_jpg,306_jpg,3,3,Grade 4,Grade 4,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/306_jpg.rf.5c6b83abbba49128f4205e89c979942b.jpg,train/Grade 4/306_jpg.rf.f115e40c19211c3f86e908f10cf8bdf9.jpg,306_jpg,306_jpg,3,3,Grade 4,Grade 4,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/306_jpg.rf.8b3719a6460b9d7a1dfe3d4365f1bb06.jpg,train/Grade 4/306_jpg.rf.e0f645e03ca9a95b95038e567c2eec5d.jpg,306_jpg,306_jpg,3,3,Grade 4,Grade 4,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/306_jpg.rf.8b3719a6460b9d7a1dfe3d4365f1bb06.jpg,train/Grade 4/306_jpg.rf.e8fa5570cf68e89e3ea55c6c978f9fa1.jpg,306_jpg,306_jpg,3,3,Grade 4,Grade 4,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/306_jpg.rf.8b3719a6460b9d7a1dfe3d4365f1bb06.jpg,train/Grade 4/306_jpg.rf.f115e40c19211c3f86e908f10cf8bdf9.jpg,306_jpg,306_jpg,3,3,Grade 4,Grade 4,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/306_jpg.rf.e0f645e03ca9a95b95038e567c2eec5d.jpg,train/Grade 4/306_jpg.rf.e8fa5570cf68e89e3ea55c6c978f9fa1.jpg,306_jpg,306_jpg,3,3,Grade 4,Grade 4,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/306_jpg.rf.e0f645e03ca9a95b95038e567c2eec5d.jpg,train/Grade 4/306_jpg.rf.f115e40c19211c3f86e908f10cf8bdf9.jpg,306_jpg,306_jpg,3,3,Grade 4,Grade 4,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/306_jpg.rf.e8fa5570cf68e89e3ea55c6c978f9fa1.jpg,train/Grade 4/306_jpg.rf.f115e40c19211c3f86e908f10cf8bdf9.jpg,306_jpg,306_jpg,3,3,Grade 4,Grade 4,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/307_jpg.rf.1c220f2eba5c9dacdcc829d4fe63c286.jpg,train/Grade 4/307_jpg.rf.d2ab6b2aec7cc2825bb5877921fca82c.jpg,307_jpg,307_jpg,3,3,Grade 4,Grade 4,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/307_jpg.rf.530b799df6eba08fbfbe62cd92728ee3.jpg,train/Grade 4/307_jpg.rf.83519841899368bb75366275f934ebbb.jpg,307_jpg,307_jpg,3,3,Grade 4,Grade 4,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/307_jpg.rf.532e1953eef5e35d067dcb142f5f884a.jpg,train/Grade 4/307_jpg.rf.eb82f09c5c0334ba1be0264804295632.jpg,307_jpg,307_jpg,3,3,Grade 4,Grade 4,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/315_jpg.rf.135b8fb21c9d0327bde35b787c24df52.jpg,train/Grade 4/315_jpg.rf.c96a1c68c6ae46d4de1f48ba94df0080.jpg,315_jpg,315_jpg,3,3,Grade 4,Grade 4,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/315_jpg.rf.af899e338607660093d91a9f189334b0.jpg,train/Grade 4/315_jpg.rf.d56819cdfcfabf948533e30d6ba3a842.jpg,315_jpg,315_jpg,3,3,Grade 4,Grade 4,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/319_jpg.rf.08da29224f7c5870426452107bb1b6c9.jpg,train/Grade 4/319_jpg.rf.91a1402fa74aa477c4bd4d91c111597a.jpg,319_jpg,319_jpg,3,3,Grade 4,Grade 4,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/319_jpg.rf.08da29224f7c5870426452107bb1b6c9.jpg,train/Grade 4/319_jpg.rf.fb8b9d2ec44d6d802c89709f48586ba3.jpg,319_jpg,319_jpg,3,3,Grade 4,Grade 4,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/319_jpg.rf.08da29224f7c5870426452107bb1b6c9.jpg,train/Grade 4/319_jpg.rf.ff6a3a695c8b22d9780a81a6731dc329.jpg,319_jpg,319_jpg,3,3,Grade 4,Grade 4,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/319_jpg.rf.67cc59467d9f527f8594c9f79bc01505.jpg,train/Grade 4/319_jpg.rf.74ca42386746d78072cefac79a8ca054.jpg,319_jpg,319_jpg,3,3,Grade 4,Grade 4,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/319_jpg.rf.67cc59467d9f527f8594c9f79bc01505.jpg,train/Grade 4/319_jpg.rf.838932d6f8e35bca6079a780431bddb3.jpg,319_jpg,319_jpg,3,3,Grade 4,Grade 4,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/319_jpg.rf.74ca42386746d78072cefac79a8ca054.jpg,train/Grade 4/319_jpg.rf.838932d6f8e35bca6079a780431bddb3.jpg,319_jpg,319_jpg,3,3,Grade 4,Grade 4,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/319_jpg.rf.91a1402fa74aa477c4bd4d91c111597a.jpg,train/Grade 4/319_jpg.rf.fb8b9d2ec44d6d802c89709f48586ba3.jpg,319_jpg,319_jpg,3,3,Grade 4,Grade 4,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/319_jpg.rf.91a1402fa74aa477c4bd4d91c111597a.jpg,train/Grade 4/319_jpg.rf.ff6a3a695c8b22d9780a81a6731dc329.jpg,319_jpg,319_jpg,3,3,Grade 4,Grade 4,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/319_jpg.rf.fb8b9d2ec44d6d802c89709f48586ba3.jpg,train/Grade 4/319_jpg.rf.ff6a3a695c8b22d9780a81a6731dc329.jpg,319_jpg,319_jpg,3,3,Grade 4,Grade 4,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/320_jpg.rf.717d3d61b5728abab4866eb8f1492283.jpg,train/Grade 4/320_jpg.rf.badd8cd971c96c312f942d988dc49d33.jpg,320_jpg,320_jpg,3,3,Grade 4,Grade 4,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/322_jpg.rf.2e70f65aa315fb86cb70c8ffc21c4500.jpg,train/Grade 4/322_jpg.rf.a84aa683a865c04ff9d869cf789b9b33.jpg,322_jpg,322_jpg,3,3,Grade 4,Grade 4,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/322_jpg.rf.36b859c12ac4ed446f26c2ca69c83406.jpg,train/Grade 4/322_jpg.rf.e4f2230dc9e59173c030fbf67945af23.jpg,322_jpg,322_jpg,3,3,Grade 4,Grade 4,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/322_jpg.rf.454cb0292f80ddfb1487dca8254fe982.jpg,train/Grade 4/322_jpg.rf.764d622c7d1ba25b0b3d37272972fb56.jpg,322_jpg,322_jpg,3,3,Grade 4,Grade 4,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/331_jpg.rf.2c9532ff993fd1f6b973a9d9311d0625.jpg,train/Grade 4/331_jpg.rf.a7b7376e076629c6325fd6302ddcf41f.jpg,331_jpg,331_jpg,3,3,Grade 4,Grade 4,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/331_jpg.rf.9ee47d09cbb4be83bb99a75b30e427c1.jpg,train/Grade 4/331_jpg.rf.ba6e55658173290b2d218a1838f9b600.jpg,331_jpg,331_jpg,3,3,Grade 4,Grade 4,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/333_jpg.rf.8f317a77d80ddf07482a81357f72aa60.jpg,train/Grade 4/333_jpg.rf.f9fd3ebd08ff6b767cf31e49f1136572.jpg,333_jpg,333_jpg,3,3,Grade 4,Grade 4,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/336_jpg.rf.080b33a9c86730fb445d0ecd40191bef.jpg,train/Grade 4/336_jpg.rf.17b513183c0b3d289945bc1b2f501100.jpg,336_jpg,336_jpg,3,3,Grade 4,Grade 4,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/336_jpg.rf.080b33a9c86730fb445d0ecd40191bef.jpg,train/Grade 4/336_jpg.rf.d05de8ab7be270aecef6024a1c62818f.jpg,336_jpg,336_jpg,3,3,Grade 4,Grade 4,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/339_jpg.rf.27128e09ba823dbdc1f50883c74028c3.jpg,train/Grade 4/339_jpg.rf.2ff119b12ade4b17594b1225ee32e967.jpg,339_jpg,339_jpg,3,3,Grade 4,Grade 4,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/33_jpg.rf.339f661ed13c341bcdb94777db617067.jpg,train/Grade 4/33_jpg.rf.55fbcf6de796cc376171d95b563eec28.jpg,33_jpg,33_jpg,3,3,Grade 4,Grade 4,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/33_jpg.rf.339f661ed13c341bcdb94777db617067.jpg,train/Grade 4/33_jpg.rf.812fe2d3f50363ecfcd1037420309e85.jpg,33_jpg,33_jpg,3,3,Grade 4,Grade 4,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/33_jpg.rf.339f661ed13c341bcdb94777db617067.jpg,train/Grade 4/33_jpg.rf.a410ceb8e1f9cf4a08ab264a9266d06c.jpg,33_jpg,33_jpg,3,3,Grade 4,Grade 4,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/33_jpg.rf.55fbcf6de796cc376171d95b563eec28.jpg,train/Grade 4/33_jpg.rf.812fe2d3f50363ecfcd1037420309e85.jpg,33_jpg,33_jpg,3,3,Grade 4,Grade 4,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/33_jpg.rf.812fe2d3f50363ecfcd1037420309e85.jpg,train/Grade 4/33_jpg.rf.a410ceb8e1f9cf4a08ab264a9266d06c.jpg,33_jpg,33_jpg,3,3,Grade 4,Grade 4,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/340_jpg.rf.1dfe0114178e06789aa065ae6866b12f.jpg,train/Grade 4/340_jpg.rf.cc86a38f23a99ec5929d91322da5c405.jpg,340_jpg,340_jpg,3,3,Grade 4,Grade 4,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/341_jpg.rf.23717c9721c43c421bbfcb137c219b79.jpg,train/Grade 4/341_jpg.rf.eeb13713dcb426b0d495187e8365d18b.jpg,341_jpg,341_jpg,3,3,Grade 4,Grade 4,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/346_jpg.rf.d808a7409e025603d38f09cb6d84801b.jpg,train/Grade 4/346_jpg.rf.ed51230090ce12a9c20c3659c189656d.jpg,346_jpg,346_jpg,3,3,Grade 4,Grade 4,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/346_jpg.rf.d808a7409e025603d38f09cb6d84801b.jpg,train/Grade 4/346_jpg.rf.eda96b8e29df135bb4678e695dfa755c.jpg,346_jpg,346_jpg,3,3,Grade 4,Grade 4,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/346_jpg.rf.ed51230090ce12a9c20c3659c189656d.jpg,train/Grade 4/346_jpg.rf.eda96b8e29df135bb4678e695dfa755c.jpg,346_jpg,346_jpg,3,3,Grade 4,Grade 4,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/348_jpg.rf.90ff4abcab2ad334ef875f20fd95def1.jpg,train/Grade 4/348_jpg.rf.ff0c9d9cc52c2318c1371525d6ce9745.jpg,348_jpg,348_jpg,3,3,Grade 4,Grade 4,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/348_jpg.rf.b9ee376744b17ac3f23ccb16159f42ca.jpg,train/Grade 4/348_jpg.rf.f6e93a1420b7f5366515e751af2aea48.jpg,348_jpg,348_jpg,3,3,Grade 4,Grade 4,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/349_jpg.rf.21defbb65986e52961683f6fccf6544f.jpg,train/Grade 4/349_jpg.rf.8eafe426f111cd1e39bc41b2caf425b1.jpg,349_jpg,349_jpg,3,3,Grade 4,Grade 4,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/349_jpg.rf.560d9199b50b7c638385718eb78d4885.jpg,train/Grade 4/349_jpg.rf.d29f605c64dcc59a81985c81482544ba.jpg,349_jpg,349_jpg,3,3,Grade 4,Grade 4,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/350_jpg.rf.018118996baaba4026032a9087b14175.jpg,train/Grade 4/350_jpg.rf.1164a2411a80127a7d869d70185347ae.jpg,350_jpg,350_jpg,3,3,Grade 4,Grade 4,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/350_jpg.rf.018118996baaba4026032a9087b14175.jpg,train/Grade 4/350_jpg.rf.e878b4df076baabb1728f4e2fa4b4e3f.jpg,350_jpg,350_jpg,3,3,Grade 4,Grade 4,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/350_jpg.rf.cc050530fed8aa27622e7eb719894ebd.jpg,train/Grade 4/350_jpg.rf.d098ad8a1e226396c83565fdf045e255.jpg,350_jpg,350_jpg,3,3,Grade 4,Grade 4,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/354_jpg.rf.5826f908b6479a28789c8cd30953715c.jpg,train/Grade 4/354_jpg.rf.5b7b852ce8fb1167f51cd3c4010081eb.jpg,354_jpg,354_jpg,3,3,Grade 4,Grade 4,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/354_jpg.rf.776f0fbf1058edbc45fbd11613a6207c.jpg,train/Grade 4/354_jpg.rf.a4f43c5b01a8871f6386f52787270115.jpg,354_jpg,354_jpg,3,3,Grade 4,Grade 4,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/354_jpg.rf.776f0fbf1058edbc45fbd11613a6207c.jpg,train/Grade 4/354_jpg.rf.f5a767c4d2440a234c18c3f824eede63.jpg,354_jpg,354_jpg,3,3,Grade 4,Grade 4,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/354_jpg.rf.a4f43c5b01a8871f6386f52787270115.jpg,train/Grade 4/354_jpg.rf.f5a767c4d2440a234c18c3f824eede63.jpg,354_jpg,354_jpg,3,3,Grade 4,Grade 4,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 4/355_jpg.rf.71badfafef16add7866554abbb84e408.jpg,train/Grade 4/355_jpg.rf.b69747ec76be9b7bd0a51840a4c8ac6a.jpg,355_jpg,355_jpg,3,3,Grade 4,Grade 4,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
