image_1,split_1,class_1,image_2,split_2,class_2,match_type,cross_split_leakage,cross_class_conflict,dhash_hamming_distance
train/Grade 3/248_jpg.rf.04d9eca3f86db3ce95901eb7fad474ab.jpg,train,Grade 3,train/Grade 3/248_jpg.rf.9f5611fbac3a3168566a2d4e048494a8.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 3/253_jpg.rf.d99de92d51e4bc1b8acd9dc40839d7e2.jpg,train,Grade 3,train/Grade 3/253_jpg.rf.f16ad14461210126c4a213f1eeddc7ff.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/311_jpg.rf.1584ee4965bc1d7c563ced32f3a1d2ec.jpg,train,Grade 3,train/Grade 3/311_jpg.rf.9e173b6cfb0ae07484e24529727e8b59.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 4/38_JPG.rf.0475504d7f54141e5609c37d5bf4ebcb.jpg,train,Grade 4,train/Grade 4/38_JPG.rf.a2c96431be2a3b1c0ae77de5bc2bfe7d.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/279_jpg.rf.238a15e905bf50e58a3626303db9a00b.jpg,train,Grade 3,train/Grade 3/279_jpg.rf.8a1767f225a050c3de6f5273ae0b96c5.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,3.0
train/Grade 4/1_jpg.rf.9877fb783aca722d939781479ada7372.jpg,train,Grade 4,train/Grade 4/1_jpg.rf.aa5bed42d075dd7415dfebf5b0da1ac0.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/2854-fig-1_png.rf.59f8c71e0522524cf2039ca65a327df0.jpg,train,Grade 3,train/Grade 3/2854-fig-1_png.rf.fce960d636becf2f47ea014e25a5f2df.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/2854-fig-1_png.rf.5fd63545d3f6e430fe5e87b95974ec8c.jpg,train,Grade 3,train/Grade 3/2854-fig-1_png.rf.fce960d636becf2f47ea014e25a5f2df.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 3/2854-fig-1_png.rf.dc49727845ce7e3dd057d83ac902251f.jpg,train,Grade 3,valid/Grade 2/images-19-_jpg.rf.4f90e259a6b0b0dad4516309aa0c4ca9.jpg,valid,Grade 2,NEAR_DUPLICATE_DHASH,True,True,0.0
train/Grade 3/28_jpg.rf.35fe6a6e22e0b5c38f1f3690ef257f0d.jpg,train,Grade 3,train/Grade 3/28_jpg.rf.5fcadc7db9c55a18259c569c3f43d29d.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/306046_jpg.rf.14a29a619c6b443edb4bdb3376b7a6d8.jpg,train,Grade 3,train/Grade 3/306046_jpg.rf.fadff723508465dcf5c9284021a20e4c.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/301026_jpg.rf.a203dd7d6bff3424dcbffcf5cd0724b1.jpg,train,Grade 3,train/Grade 3/301026_jpg.rf.e39a2f9659daff314f18411bb64fcd00.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 3/301041_jpg.rf.338cd41c56ca1fedc0cd6e29e41bb0be.jpg,train,Grade 3,train/Grade 3/301041_jpg.rf.77db831b51a09d634243813fd0f67690.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 3/301055_jpg.rf.857eea8a8dd08181ed1582eadddf2d4d.jpg,train,Grade 3,train/Grade 3/301055_jpg.rf.d412d77b5d8663c518790b09f4834530.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 3/301084_jpg.rf.2ba870c7493594c39b140448c498a19d.jpg,train,Grade 3,train/Grade 3/301084_jpg.rf.66466e7946e7f257f1d8ba208de44152.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 4/501788_jpg.rf.1ba4dd7a7854304a2ed29f10d1d6aba4.jpg,train,Grade 4,train/Grade 4/501788_jpg.rf.23aa35060fd9ca9592f118b9678abfd9.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 3/301160_jpg.rf.a36f16bea3daafac38d5853aac267184.jpg,train,Grade 3,train/Grade 3/301160_jpg.rf.c646e759b5629df6b0585138f68accdf.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/301176_jpg.rf.3da911212ad37b545f02e854e973f87f.jpg,train,Grade 3,train/Grade 3/301176_jpg.rf.96814b4fe49924b6f45b6d4858bec452.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/301176_jpg.rf.3da911212ad37b545f02e854e973f87f.jpg,train,Grade 3,train/Grade 3/301176_jpg.rf.9e66bef3477964e4ef86feff1485d90a.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/301176_jpg.rf.96814b4fe49924b6f45b6d4858bec452.jpg,train,Grade 3,train/Grade 3/301176_jpg.rf.9e66bef3477964e4ef86feff1485d90a.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 4/276_jpg.rf.156d9e8b46c13af60a1ff939167f09f3.jpg,train,Grade 4,train/Grade 4/276_jpg.rf.1cc437a58b09a04f376c63191f4be00a.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 4/276_jpg.rf.156d9e8b46c13af60a1ff939167f09f3.jpg,train,Grade 4,train/Grade 4/276_jpg.rf.385b0f105364ecb97bb1dc5faf62e043.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 4/276_jpg.rf.1cc437a58b09a04f376c63191f4be00a.jpg,train,Grade 4,train/Grade 4/276_jpg.rf.385b0f105364ecb97bb1dc5faf62e043.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 3/301179_jpg.rf.5028473a065727ad5284374c26f28f50.jpg,train,Grade 3,train/Grade 3/301179_jpg.rf.66c6e9697d8bc99b41a88012c70b8abd.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/303048_jpg.rf.160435cc2b7fca3c142cbe63537c4a01.jpg,train,Grade 3,train/Grade 3/303048_jpg.rf.726c5f18635d7b29527a7fc92ddf9ec5.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/301372_jpg.rf.c1944b7ef133bf1bccbbbefdd1abcc5f.jpg,train,Grade 3,train/Grade 3/301372_jpg.rf.ee18de747db8ed24de9bc2c8846579b4.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/3013862228767377321_jpg.rf.28a6042b24176b36d98a3dac4e049369.jpg,train,Grade 3,train/Grade 3/3013862228767377321_jpg.rf.f63cbbcf6d3075403a280830e3aa5761.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/301463_jpg.rf.2391a9a2a04352b6c89a8d63ad3aca46.jpg,train,Grade 3,train/Grade 3/301463_jpg.rf.550be2b35f0fb518db1953e29cb99901.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,3.0
train/Grade 3/301463_jpg.rf.451f489e1bb3f88db199a05487146892.jpg,train,Grade 3,train/Grade 3/301463_jpg.rf.919692f72e4fc013391571705115ee5f.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/301463_jpg.rf.b3fd1695e19004ba62f5df36ce1155da.jpg,train,Grade 3,train/Grade 3/301463_jpg.rf.d70597513c8adc66e5a8a8bb9ba827e8.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 3/52161595_744752005897031_2296705449111584768_n_jpg.rf.3cbbfb8cceec0474a9acce48c1efa85f.jpg,train,Grade 3,train/Grade 3/52161595_744752005897031_2296705449111584768_n_jpg.rf.8881da1904456cb8623beff8c164dd74.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/301522_jpg.rf.5df58dabd7e512802b37afd4312eed7e.jpg,train,Grade 3,train/Grade 3/301522_jpg.rf.b037e2dda2fefab4353981cb1ba2ef13.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 3/301742_jpg.rf.95204d513797b61cb5780065cc37bacf.jpg,train,Grade 3,train/Grade 3/301742_jpg.rf.bc9f8210bfeda633e4d48af649f3213b.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 3/301857_jpg.rf.6e172d97a710dc991e79cd288b8aecb7.jpg,train,Grade 3,train/Grade 3/301857_jpg.rf.82419266032a7f026be26ce50d69783b.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/301932_jpg.rf.041f34779e4d3ada9ca9df087cc1519f.jpg,train,Grade 3,train/Grade 3/301932_jpg.rf.c56c53b3f6a14ff7ca568c3fd59f3b8e.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/301948_jpg.rf.62f51061d14ea0fd2a49f814e31dbc41.jpg,train,Grade 3,train/Grade 3/301948_jpg.rf.68d08a98378155b05dbfcd64637929de.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,3.0
train/Grade 3/301948_jpg.rf.a329a0518d344cc94e28e27e69f09606.jpg,train,Grade 3,train/Grade 3/301948_jpg.rf.eb9311972d1accd7c86ea0f133c3efe1.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 4/501586_jpg.rf.a18ddc57f010d9f01c306c30011dbc85.jpg,train,Grade 4,train/Grade 4/501586_jpg.rf.f4e8260cf1df92b1dc4d7e5043b652b3.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/302011_jpg.rf.3f1d80418cad8404d2b5f5ae32cf3a10.jpg,train,Grade 3,train/Grade 3/302011_jpg.rf.5b92b7125977010363caa728cac49028.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/304361_jpg.rf.8eaa02de9e5032bcbb05e03da0ed29ae.jpg,train,Grade 3,train/Grade 3/304361_jpg.rf.e29f38802d83c5c61fb26671395a7c91.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 3/302308_jpg.rf.3aea011e953a924616ac7dd5c2a42786.jpg,train,Grade 3,train/Grade 3/302308_jpg.rf.ade5c8e04917b54dd1d5a1476aa08fde.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/302328_jpg.rf.3c614809c01b6aade80bdea34d88d6ad.jpg,train,Grade 3,train/Grade 3/302328_jpg.rf.e3ceac23821dd22d33757afd72e6263e.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/302464_jpg.rf.14b0617018a0cd1b0ae790f861e3fccb.jpg,train,Grade 3,train/Grade 3/302464_jpg.rf.9bb143786ec3f7bef2d137a2a6c4e937.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 3/302469_jpg.rf.6609d782f9016cee7759c9f785f73bf5.jpg,train,Grade 3,train/Grade 3/302469_jpg.rf.c86a708a8edd32489f0ea17b78bc1679.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/302480_jpg.rf.10ecb33e16e054c64d9503356e35c38a.jpg,train,Grade 3,train/Grade 3/302480_jpg.rf.763178f9000c757d744319850d0cff5f.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 3/302595_jpg.rf.268763d47f0b3acf5da55af4681bdf3d.jpg,train,Grade 3,train/Grade 3/302595_jpg.rf.e00839aec47c1d810e81929b76d23721.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/482_jpg.rf.21077bd6e9461a605c32ea087cc29bd7.jpg,train,Grade 3,train/Grade 3/482_jpg.rf.fa097540995527babd97f1d75a538be8.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/482_jpg.rf.21077bd6e9461a605c32ea087cc29bd7.jpg,train,Grade 3,train/Grade 3/482_jpg.rf.ffde41e9b3876f19fa0fade3cf3ebeee.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/482_jpg.rf.fa097540995527babd97f1d75a538be8.jpg,train,Grade 3,train/Grade 3/482_jpg.rf.ffde41e9b3876f19fa0fade3cf3ebeee.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 4/307_jpg.rf.532e1953eef5e35d067dcb142f5f884a.jpg,train,Grade 4,train/Grade 4/307_jpg.rf.eb82f09c5c0334ba1be0264804295632.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,3.0
train/Grade 3/305853_jpg.rf.4a8647d130d9697c81122e5017163bb6.jpg,train,Grade 3,train/Grade 3/305853_jpg.rf.688b397fe4f32d25b3b37cbfcd698066.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/305338_jpg.rf.23c1c1076523de7fa62f9d2d130029e9.jpg,train,Grade 3,train/Grade 3/305338_jpg.rf.fa9d88fe9131373758a2ef14aea98e1e.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/302853_jpg.rf.5afcadd8079a84a5445bd155c6bc5184.jpg,train,Grade 3,train/Grade 3/302853_jpg.rf.cb491882fd90a05d658c47642cd148a5.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/302947_jpg.rf.2ace74ecc14508a703a8cbb5c40997a2.jpg,train,Grade 3,train/Grade 3/302947_jpg.rf.9fb4f14b7f9744eb1ee53de79ba053b5.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/303048_jpg.rf.62cfdb113a37ab7985fbc682717613c4.jpg,train,Grade 3,train/Grade 3/303048_jpg.rf.7f2b3ce7f4ab47cc53dd63b5aaaa831f.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/303090_jpg.rf.13ce965d782286fd1231798f7c5a8b29.jpg,train,Grade 3,train/Grade 3/303090_jpg.rf.964989a0a38c6f3b47af273aa2b6fad1.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/303090_jpg.rf.f30e17e78de5dc65ab45571a3b78d9a1.jpg,train,Grade 3,train/Grade 3/303090_jpg.rf.ff28c3099ef11fa19ee39a1849ae3fcc.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,3.0
train/Grade 3/303125_jpg.rf.2f23fb9e27836495384eb5a9c7b4dacd.jpg,train,Grade 3,train/Grade 3/303125_jpg.rf.4eb97639251b8c8fb0cb67387b0e16be.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/303272_jpg.rf.22a4dc16c0292ed322d3915afe4854b7.jpg,train,Grade 3,train/Grade 3/303272_jpg.rf.d3cfb80a11796381b19e3d695654dba9.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/303309_jpg.rf.37fa16359691bbcb50418bf6fd20ecc5.jpg,train,Grade 3,train/Grade 3/303309_jpg.rf.fc28cf334a54c8f7f2424160758dd63f.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 3/303506_jpg.rf.0e3ab5578cf0d2efb21a84b6c8671894.jpg,train,Grade 3,train/Grade 3/303506_jpg.rf.92879bb45b658fbbe7cdb8b131f4e1ed.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/303506_jpg.rf.0e3ab5578cf0d2efb21a84b6c8671894.jpg,train,Grade 3,train/Grade 3/303506_jpg.rf.a6979e828a46882692a60b09308cbdeb.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/303506_jpg.rf.0e3ab5578cf0d2efb21a84b6c8671894.jpg,train,Grade 3,train/Grade 3/303506_jpg.rf.c1b348de35b22f6b2f465e42f26d50f5.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/303506_jpg.rf.92879bb45b658fbbe7cdb8b131f4e1ed.jpg,train,Grade 3,train/Grade 3/303506_jpg.rf.a6979e828a46882692a60b09308cbdeb.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/303506_jpg.rf.92879bb45b658fbbe7cdb8b131f4e1ed.jpg,train,Grade 3,train/Grade 3/303506_jpg.rf.c1b348de35b22f6b2f465e42f26d50f5.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/303506_jpg.rf.a6979e828a46882692a60b09308cbdeb.jpg,train,Grade 3,train/Grade 3/303506_jpg.rf.c1b348de35b22f6b2f465e42f26d50f5.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/303507_jpg.rf.6b625b34d8ae64bf37e1f3e15325b35d.jpg,train,Grade 3,train/Grade 3/303507_jpg.rf.89876609322b4e007f9177591bea6d97.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/303525_jpg.rf.0b5acda9695fadc128f973a4d3bdfa19.jpg,train,Grade 3,train/Grade 3/303525_jpg.rf.c9dd2df37d80b3cd2c1600eafa5df7b9.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/303525_jpg.rf.0b5acda9695fadc128f973a4d3bdfa19.jpg,train,Grade 3,train/Grade 3/303525_jpg.rf.f2249319a45a7d13f4daa505b7e74c8f.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 3/303525_jpg.rf.c9dd2df37d80b3cd2c1600eafa5df7b9.jpg,train,Grade 3,train/Grade 3/303525_jpg.rf.f2249319a45a7d13f4daa505b7e74c8f.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 3/303783_jpg.rf.0d3feefe6480108f0c52f66d5a1cdb75.jpg,train,Grade 3,train/Grade 3/303783_jpg.rf.c7bb05a5445b0c98f6c24e4af14218d2.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/53055705_2319146521637967_7113294045014654976_n_jpg.rf.727c1ddc24dfa8de6f890d671955fb2d.jpg,train,Grade 3,train/Grade 3/53055705_2319146521637967_7113294045014654976_n_jpg.rf.aff65b7b0b046da73c811df5ddf7b928.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/303948_jpg.rf.82c32b47a681800ecf6466a4f3fad3b1.jpg,train,Grade 3,train/Grade 3/303948_jpg.rf.86d2b1d9c12075d3b92d389394b74695.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 3/303948_jpg.rf.82c32b47a681800ecf6466a4f3fad3b1.jpg,train,Grade 3,train/Grade 3/303948_jpg.rf.d5b4db1d1178464359728038c825a47f.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/303948_jpg.rf.86d2b1d9c12075d3b92d389394b74695.jpg,train,Grade 3,train/Grade 3/303948_jpg.rf.d5b4db1d1178464359728038c825a47f.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 4/302894_jpg.rf.20a71527fd06d01e15201a1909af45ef.jpg,train,Grade 4,train/Grade 4/302894_jpg.rf.521924d347d57544c9c8679ff5a95cd4.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/303988_jpg.rf.0e1293cf20a84e3d59b5b5257709a57b.jpg,train,Grade 3,train/Grade 3/303988_jpg.rf.d5f6c2a244bec2a99763b006780035b9.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/304065_jpg.rf.df60d2e0f3643df3f20887b4ea8a91f7.jpg,train,Grade 3,train/Grade 3/304065_jpg.rf.e31d010b546157437111e55c30e95767.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/304168_jpg.rf.3f3588d51578cd29520630e7225845c4.jpg,train,Grade 3,train/Grade 3/304168_jpg.rf.9035cf444b83cc40838237c2e92d330a.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/304176_jpg.rf.542508a15a41982ba8fcdd9c6382b423.jpg,train,Grade 3,train/Grade 3/304176_jpg.rf.89f62af2e2537d75ce89ae40aca07062.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/304678_jpg.rf.2ef632fda47e8ca10f4b391d74ca84ef.jpg,train,Grade 3,train/Grade 3/304678_jpg.rf.e2eb5f2d29af3f1e359cbf9601f38363.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 4/403374_jpg.rf.b00444416a38b10e01ba30ba6e96a8de.jpg,train,Grade 4,train/Grade 4/403374_jpg.rf.cdbb6153d75f956881629662f70d4d96.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 3/304200_jpg.rf.88f210bcaed21df283efe9f48b856ef9.jpg,train,Grade 3,train/Grade 3/304200_jpg.rf.9d1c0075c64f5a1973fcbbc811a5dee7.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 4/301101_jpg.rf.54f54bf32f330bea1a22f404291f108e.jpg,train,Grade 4,train/Grade 4/301101_jpg.rf.72a1863f595ede6c212c5c33c381ffde.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 3/304222_jpg.rf.f0d3029c04fc484f28464cbba7321f45.jpg,train,Grade 3,train/Grade 3/304222_jpg.rf.f55664224eaed33fc5b1c98b74fd309b.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 3/304224_jpg.rf.1e83f24597dc4be66451313290669e10.jpg,train,Grade 3,train/Grade 3/304224_jpg.rf.24f0360c7421876e9ae8cb111281df99.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/304274_jpg.rf.a28f83f74065e285ec87267180d8d6ed.jpg,train,Grade 3,train/Grade 3/304274_jpg.rf.c6ef1e824f6527a2eaee868bd2980b91.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/304306_jpg.rf.0e3da5d4781df19b5417880412f95e87.jpg,train,Grade 3,train/Grade 3/304306_jpg.rf.3d990755e9f1ed16808181762e3ccac4.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/304473_jpg.rf.5f0ce18df520ec66deeca4da153be2de.jpg,train,Grade 3,train/Grade 3/304473_jpg.rf.93ea7e5abc36e5753fa3b3407358a012.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/305495_jpg.rf.9259b6ea1585d574ace22550a9e64d20.jpg,train,Grade 3,train/Grade 3/305495_jpg.rf.beb7f3d25d40670d10b4d208b456bf52.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/304551_jpg.rf.9a4cf922e73451b3f064facc96da47c2.jpg,train,Grade 3,train/Grade 3/304551_jpg.rf.eed91cbaa9b4a6a6b5aa449fcb768fab.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/304593_jpg.rf.364499c6366aabd8b0315fb3df081525.jpg,train,Grade 3,train/Grade 3/304593_jpg.rf.d4dcce909a166825bf2d54d9e967a291.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/304642_jpg.rf.19bf900c1964cdae799670a6c7f8e063.jpg,train,Grade 3,train/Grade 3/304642_jpg.rf.45d525033f2186c6599cae179c0b25c3.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,3.0
train/Grade 3/304642_jpg.rf.19bf900c1964cdae799670a6c7f8e063.jpg,train,Grade 3,train/Grade 3/304642_jpg.rf.46a4aebf3b771a847c6caae604c4d8c2.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/304642_jpg.rf.19bf900c1964cdae799670a6c7f8e063.jpg,train,Grade 3,train/Grade 3/304642_jpg.rf.734bef2d1ad355e46558c60f10cf34cc.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/304642_jpg.rf.45d525033f2186c6599cae179c0b25c3.jpg,train,Grade 3,train/Grade 3/304642_jpg.rf.46a4aebf3b771a847c6caae604c4d8c2.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,3.0
train/Grade 3/304642_jpg.rf.45d525033f2186c6599cae179c0b25c3.jpg,train,Grade 3,train/Grade 3/304642_jpg.rf.734bef2d1ad355e46558c60f10cf34cc.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 3/304642_jpg.rf.46a4aebf3b771a847c6caae604c4d8c2.jpg,train,Grade 3,train/Grade 3/304642_jpg.rf.734bef2d1ad355e46558c60f10cf34cc.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/304642_jpg.rf.8b5407f8cfba617e2029c76dbdc8be20.jpg,train,Grade 3,train/Grade 3/304642_jpg.rf.f73e73ef210e309e264cb8ecb3ac520e.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 3/304699_jpg.rf.6573a137d4c26104cc14ee7534cd34c7.jpg,train,Grade 3,train/Grade 3/304699_jpg.rf.f6e7be5174bd9708fe07e012882dcf9f.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/304853_jpg.rf.25ce3163bb384723729eef04313608bc.jpg,train,Grade 3,train/Grade 3/304853_jpg.rf.e456109c03ed205815a7a27500bf7b14.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 3/304873_jpg.rf.231ec4217373484c8a8d047bd0ec66a3.jpg,train,Grade 3,train/Grade 3/304873_jpg.rf.650e1f57d68080e7b375736dc9a2aec4.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 3/304873_jpg.rf.3990374403b640539dd882cdc6132317.jpg,train,Grade 3,train/Grade 3/304873_jpg.rf.cd54ce4ab7935254a1246df2172070ee.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/304876_jpg.rf.06605dfa27217f6e877bab914734a2c3.jpg,train,Grade 3,train/Grade 3/304876_jpg.rf.1ace3ca118d768295b1f742737256b6b.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,3.0
train/Grade 3/304910_jpg.rf.328393a2873c5ba7d0e16e6abd9df0b4.jpg,train,Grade 3,train/Grade 3/304910_jpg.rf.81daffa64e0ba9b23e51807879c97d4d.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,3.0
train/Grade 4/303756_jpg.rf.0cf79210b5c988bda9a58641018584d9.jpg,train,Grade 4,train/Grade 4/303756_jpg.rf.9fa6603b7d3b7ac164e141c43373655f.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,0.0
